School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Clayton,2.18,2.36,4.54,1,2,1
St. Michael the Archangel,1.19,2.53,3.73,5,1,2
Excelsior Springs,1.99,1.01,2.99,2,9,3
Duchesne,1.26,1.29,2.56,4,7,4
Orchard Farm,0.87,1.64,2.5,8,4,5
Priory,0.59,1.9,2.5,13,3,6
Lutheran South,0.81,1.62,2.43,10,5,7
Marshall,1.44,0.71,2.15,3,13,8
Northeast (Kansas City),0.87,0.96,1.83,7,10,9
Perryville,0.68,1.06,1.74,12,8,10
Bayless,0.83,0.65,1.48,9,14,11
Bolivar,0.42,0.85,1.26,15,12,12
Bishop DuBourg,-0.07,1.3,1.24,20,6,13
Harrisonville,1.01,0.17,1.18,6,19,14
Barstow,0.7,0.38,1.08,11,17,15
Veritas Christian Academy,0.43,0.52,0.95,14,16,16
Logan-Rogersville,-0.27,0.95,0.68,24,11,17
St. Charles,-0.19,0.63,0.43,22,15,18
Maryville,-0.32,0.28,-0.05,25,18,19
Father Tolton,0.31,-0.39,-0.07,16,27,20
Affton,0.14,-0.23,-0.09,17,24,21
Kirksville,-0.27,-0.19,-0.46,23,23,22
St. Pius X (Festus),-0.52,-0.15,-0.67,28,21,23
Monett,0.02,-0.73,-0.71,19,30,24
Southern Boone,-0.5,-0.31,-0.81,27,25,25
Moberly,-0.46,-0.37,-0.84,26,26,26
St. Paul Lutheran (Concordia),-0.69,-0.18,-0.87,29,22,27
Osage,-1.01,-0.12,-1.13,31,20,28
Benton,-0.71,-0.98,-1.69,30,32,29
Winfield,-1.07,-0.69,-1.76,33,29,30
Center,-1.18,-0.64,-1.81,34,28,31
Odessa,0.02,-1.85,-1.82,18,37,32
Oak Grove,-0.12,-1.86,-1.99,21,38,33
Savannah,-1.24,-0.82,-2.06,36,31,34
Clinton,-1.27,-1.55,-2.82,37,34,35
Gateway,-1.07,-1.78,-2.85,32,36,36
Pleasant Hill,-1.9,-1.0,-2.9,40,33,37
Cassville,-1.98,-1.6,-3.59,41,35,38
University City,-1.35,-2.34,-3.69,38,42,39
Fulton,-1.82,-1.88,-3.7,39,39,40
Mexico,-1.18,-2.64,-3.82,35,43,41
St. Charles West,-2.01,-2.18,-4.2,42,41,42
New Covenant Academy,-2.21,-2.14,-4.35,43,40,43
Wright City,-2.35,-2.77,-5.12,45,44,44
Fredericktown,-2.25,-3.66,-5.91,44,46,45
Chillicothe,-2.9,-3.5,-6.4,47,45,46
Knob Noster,-3.12,-4.33,-7.44,48,49,47
Lutheran North,-3.55,-4.27,-7.82,49,48,48
Lafayette (St. Joseph),-4.34,-3.84,-8.19,51,47,49
Boonville,-4.03,-4.45,-8.48,50,50,50
Aurora,-2.83,-6.3,-9.13,46,52,51
Jennings,-4.95,-5.27,-10.22,52,51,52
